census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Burwash Landing,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Without children at home,10,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,With children at home,0,,,,...,...,,,6001042
2011,Burwash Landing,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,1 child,0,,,,...,...,,,6001042
2011,Burwash Landing,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,2 children,5,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,3 or more children,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,,Total lone-parent families by sex of parent and number of children,10,,,,...,...,,,6001042
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,Female parent,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,1 child,5,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,2 children,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,3 or more children,0,,,,...,...,,,6001042
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,Male parent,5,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,1 child,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,2 children,5,,,,...,...,,,6001039
2011,Burwash Landing,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,3 or more children,0,,,,...,...,,,6001042
2011,Burwash Landing,,,Total children in census families in private households,25,,,,...,...,,,6001039
2011,Burwash Landing,Total children in census families in private households,,Under six years of age,5,,,,...,...,,,6001039
2011,Burwash Landing,Total children in census families in private households,,6 to 14 years,5,,,,...,...,,,6001042
2011,Burwash Landing,Total children in census families in private households,,15 to 17 years,5,,,,...,...,,,6001039
2011,Burwash Landing,Total children in census families in private households,,18 to 24 years,5,,,,...,...,,,6001039
2011,Burwash Landing,Total children in census families in private households,,25 years and over,0,,,,...,...,,,6001042
2011,Burwash Landing,,,Average number of children at home per census family,1,,,,...,...,,,6001039
2011,Carcross,,,Total number of census families in private households,80,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census7'>7</a>,6001048
2011,Carcross,Total number of census families in private households,,Size of census family: 2 persons,55,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,,Size of census family: 3 persons,20,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,,Size of census family: 4 persons,10,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,,Size of census family: 5 or more persons,0,,,,...,...,,,6001048
2011,Carcross,,,Total number of census families in private households,80,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census8'>8</a>,6001048
2011,Carcross,Total number of census families in private households,,Total couple families by family structure and number of children,65,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,Married couples,35,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,Without children at home,25,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,With children at home,10,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,1 child,5,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,2 children,0,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,3 or more children,0,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Common-law couples,30,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Without children at home,20,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,With children at home,10,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,1 child,5,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,2 children,5,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,3 or more children,0,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,,Total lone-parent families by sex of parent and number of children,20,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,Female parent,10,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,1 child,10,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,2 children,5,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,3 or more children,0,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,Male parent,10,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,1 child,5,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,2 children,0,,,,...,...,,,6001048
2011,Carcross,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,3 or more children,0,,,,...,...,,,6001048
2011,Carcross,,,Total children in census families in private households,60,,,,...,...,,,6001048
2011,Carcross,Total children in census families in private households,,Under six years of age,20,,,,...,...,,,6001048
2011,Carcross,Total children in census families in private households,,6 to 14 years,20,,,,...,...,,,6001048
2011,Carcross,Total children in census families in private households,,15 to 17 years,0,,,,...,...,,,6001048
2011,Carcross,Total children in census families in private households,,18 to 24 years,10,,,,...,...,,,6001048
2011,Carcross,Total children in census families in private households,,25 years and over,5,,,,...,...,,,6001048
2011,Carcross,,,Average number of children at home per census family,0.7,,,,...,...,,,6001048
2011,Carcross 4,,,Total number of census families in private households,20,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census7'>7</a>,YBS048008
2011,Carcross 4,Total number of census families in private households,,Size of census family: 2 persons,10,,,,...,...,,,YBS048008
2011,Carcross 4,Total number of census families in private households,,Size of census family: 3 persons,5,,,,...,...,,,YBS048008
2011,Carcross 4,Total number of census families in private households,,Size of census family: 4 persons,0,,,,...,...,,,YBS048008
2011,Carcross 4,Total number of census families in private households,,Size of census family: 5 or more persons,0,,,,...,...,,,YBS048008
2011,Carcross 4,,,Total number of census families in private households,15,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census8'>8</a>,YBS048008
2011,Carcross 4,Total number of census families in private households,,Total couple families by family structure and number of children,15,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,Married couples,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,Without children at home,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,With children at home,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,1 child,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,2 children,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,3 or more children,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Common-law couples,10,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Without children at home,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,With children at home,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,1 child,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,2 children,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,3 or more children,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,,Total lone-parent families by sex of parent and number of children,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,Female parent,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,1 child,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,2 children,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,3 or more children,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,Male parent,5,,,,...,...,,,6001008
2011,Carcross 4,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,1 child,0,,,,...,...,,,6001008
