census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Taiwan,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Iraq,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Bangladesh,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Afghanistan,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Japan,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Turkey,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth in Asia,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Oceania and other,Immigrant status and selected places of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs17'>17</a>,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Fiji,Immigrant status and selected places of birth,0,0,0,,,,,,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth,Immigrant status and selected places of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs18'>18</a>,6001048
2011,Carcross,Total population in private households by immigrant status and selected places of birth,,Non-permanent residents,Immigrant status and selected places of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs19'>19</a>,6001048
2011,Carcross,,,Total recent immigrant population in private households by selected places of birth,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs20'>20</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,,Americas,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,United States,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Mexico,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Cuba,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Haiti,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Jamaica,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Brazil,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Colombia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Guyana,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Peru,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Venezuela,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs21'>21</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Americas,Other places of birth in Americas,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,,Europe,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,France,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Germany,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Poland,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Romania,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Moldova,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs22'>22</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Russian Federation,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Ukraine,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,United Kingdom,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs12'>12</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Europe,Other places of birth in Europe,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,,Africa,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Nigeria,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Ethiopia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Mauritius,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Somalia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Algeria,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Egypt,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Morocco,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Tunisia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Cameroon,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Congo; The Democratic Republic of the,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,South Africa; Republic of,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Africa,Other places of birth in Africa,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,,Asia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Philippines,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,China,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs13'>13</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,India,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Pakistan,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Iran,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs15'>15</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,South Korea,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs16'>16</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Sri Lanka,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Iraq,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Bangladesh,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Lebanon,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Viet Nam,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs14'>14</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Taiwan,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Afghanistan,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Japan,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Turkey,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Israel,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Nepal,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Hong Kong Special Administrative Region,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,United Arab Emirates,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Saudi Arabia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Syria,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs23'>23</a>,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,Asia,Other places of birth in Asia,Recent immigrants by selected place of birth,0,0,0,,,,,,6001048
2011,Carcross,Total recent immigrant population in private households by selected places of birth,,Oceania and other,Recent immigrants by selected place of birth,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs17'>17</a>,6001048
2011,Carcross,,,Total population in private households by generation status,Generation status,285,170,120,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs24'>24</a>,6001048
2011,Carcross,Total population in private households by generation status,,First generation,Generation status,20,10,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs25'>25</a>,6001048
2011,Carcross,Total population in private households by generation status,,Second generation,Generation status,20,10,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs26'>26</a>,6001048
2011,Carcross,Total population in private households by generation status,,Third generation or more,Generation status,250,145,105,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs27'>27</a>,6001048
2011,Carcross Region,,,Total population in private households by immigrant status and period of immigration,Immigrant status and period of immigration,340,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,,Non-immigrants,Immigrant status and period of immigration,325,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,,Immigrants,Immigrant status and period of immigration,15,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,Before 1971,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,1971 to 1980,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,1981 to 1990,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,1991 to 2000,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,2001 to 2011,Immigrant status and period of immigration,10,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,2001 to 2005,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,Immigrants,2006 to 2011,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and period of immigration,,Non-permanent residents,Immigrant status and period of immigration,0,,,,,,,,6001048
2011,Carcross Region,,,Total immigrant population in private households by age at immigration,Age at immigration,15,,,,,,,,6001048
2011,Carcross Region,Total immigrant population in private households by age at immigration,,Under 5 years,Age at immigration,0,,,,,,,,6001048
2011,Carcross Region,Total immigrant population in private households by age at immigration,,5 to 14 years,Age at immigration,0,,,,,,,,6001048
2011,Carcross Region,Total immigrant population in private households by age at immigration,,15 to 24 years,Age at immigration,0,,,,,,,,6001048
2011,Carcross Region,Total immigrant population in private households by age at immigration,,25 to 44 years,Age at immigration,0,,,,,,,,6001048
2011,Carcross Region,Total immigrant population in private households by age at immigration,,45 years and over,Age at immigration,0,,,,,,,,6001048
2011,Carcross Region,,,Total population in private households by immigrant status and selected places of birth,Immigrant status and selected places of birth,340,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,,Non-immigrants,Immigrant status and selected places of birth,325,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Non-immigrants,Born in province of residence,Immigrant status and selected places of birth,195,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Non-immigrants,Born outside province of residence,Immigrant status and selected places of birth,130,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,,Immigrants,Immigrant status and selected places of birth,15,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Americas,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,United States,Immigrant status and selected places of birth,10,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Jamaica,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Guyana,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Haiti,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Mexico,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Trinidad and Tobago,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Colombia,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,El Salvador,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Peru,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Chile,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth in Americas,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Europe,Immigrant status and selected places of birth,10,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,United Kingdom,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Italy,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Germany,Immigrant status and selected places of birth,10,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Poland,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Portugal,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Netherlands,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,France,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Romania,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Russian Federation,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Greece,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Ukraine,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Croatia,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Hungary,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Bosnia and Herzegovina,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Serbia,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Ireland; Republic of,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth in Europe,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Africa,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Morocco,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Algeria,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Egypt,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,South Africa; Republic of,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Nigeria,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Ethiopia,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Kenya,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth in Africa,Immigrant status and selected places of birth,0,,,,,,,,6001048
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Asia,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,India,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,China,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Philippines,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Hong Kong Special Administrative Region,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Viet Nam,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Pakistan,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Sri Lanka,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Iran,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Korea; South,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Lebanon,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Taiwan,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Iraq,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Bangladesh,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Afghanistan,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Japan,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Turkey,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth in Asia,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Oceania and other,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Fiji,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,Immigrants,Other places of birth,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total population in private households by immigrant status and selected places of birth,,Non-permanent residents,Immigrant status and selected places of birth,0,,,,,,,,YBS048008
2011,Carcross Region,,,Total recent immigrant population in private households by selected places of birth,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,,Americas,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,United States,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Mexico,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Cuba,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Haiti,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Jamaica,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Brazil,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Colombia,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Guyana,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Peru,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Venezuela,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Americas,Other places of birth in Americas,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,,Europe,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,France,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Germany,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Poland,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Romania,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Moldova,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Russian Federation,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Ukraine,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,United Kingdom,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Europe,Other places of birth in Europe,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,,Africa,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Nigeria,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Ethiopia,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Mauritius,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Somalia,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Algeria,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Egypt,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Morocco,Recent immigrants by selected place of birth,0,,,,,,,,YBS048008
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Tunisia,Recent immigrants by selected place of birth,0,,,,,,,,6001048
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Cameroon,Recent immigrants by selected place of birth,0,,,,,,,,6001048
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,Congo; The Democratic Republic of the,Recent immigrants by selected place of birth,0,,,,,,,,6001048
2011,Carcross Region,Total recent immigrant population in private households by selected places of birth,Africa,South Africa; Republic of,Recent immigrants by selected place of birth,0,,,,,,,,6001048
